chrom,start,end,dose,strength_tier,young,middle,old
chr12,524125,524661,10nM,strong,0,0,0
chr12,1629092,1629369,10nM,strong,0,0,0
chr12,1767867,1768323,10nM,strong,0,0,0
chr12,1830416,1830772,10nM,strong,0,0,0
chr12,1830937,1831163,10nM,strong,0,0,0
chr12,1836759,1837150,10nM,strong,0,0,0
chr12,1841540,1841887,10nM,strong,0,0,0
chr12,1932223,1932569,10nM,strong,0,0,0
chr12,1933722,1934159,10nM,strong,0,0,0
chr12,1934869,1935146,10nM,strong,0,0,0
chr12,2625339,2625574,10nM,strong,0,0,0
chr12,2795902,2796218,10nM,strong,0,0,0
chr12,3315330,3315567,10nM,strong,0,0,0
chr12,3349835,3350219,10nM,strong,0,0,0
chr12,3514041,3514728,10nM,strong,0,0,0
chr12,3747752,3748007,10nM,strong,0,0,0
chr12,4011697,4012004,10nM,strong,0,0,0
chr12,5634989,5635518,10nM,strong,0,0,0
chr12,6065255,6065686,10nM,strong,0,0,0
chr12,6088850,6089210,10nM,strong,0,0,0
chr12,6235502,6235706,10nM,strong,0,0,0
chr12,6237534,6237938,10nM,strong,0,0,0
chr12,6263244,6263532,10nM,strong,0,1,0
chr12,6264753,6265136,10nM,strong,0,0,0
chr12,6278512,6278882,10nM,strong,0,0,0
chr12,6363890,6364272,10nM,strong,0,0,0
chr12,6533661,6533869,10nM,strong,0,0,0
chr12,11661998,11662332,10nM,strong,0,0,0
chr12,11753349,11753616,10nM,strong,0,0,0
chr12,11754331,11754637,10nM,strong,0,0,0
chr12,12267055,12267245,10nM,strong,0,0,0
chr12,12356837,12357041,10nM,strong,0,0,0
chr12,12433414,12433603,10nM,strong,0,0,0
chr12,12586993,12587344,10nM,strong,0,0,0
chr12,12872262,12872699,10nM,strong,0,0,0
chr12,13041235,13041579,10nM,strong,0,0,0
chr12,13045535,13045733,10nM,strong,0,0,0
chr12,13047079,13047464,10nM,strong,0,0,0
chr12,13050079,13050610,10nM,strong,0,0,0
chr12,13051534,13051742,10nM,strong,0,0,0
chr12,14886398,14886621,10nM,strong,0,0,0
chr12,15216382,15216891,10nM,strong,0,0,0
chr12,15243131,15243497,10nM,strong,0,0,0
chr12,15243604,15243904,10nM,strong,0,0,0
chr12,15274592,15274852,10nM,strong,0,0,0
chr12,18343769,18344090,10nM,strong,0,0,0
chr12,23225783,23226371,10nM,strong,0,0,0
chr12,23235105,23235760,10nM,strong,0,0,0
chr12,26101416,26101822,10nM,strong,0,0,0
chr12,26102036,26102558,10nM,strong,0,0,0
chr12,27623521,27624251,10nM,strong,0,0,1
chr12,31240990,31241227,10nM,strong,0,0,0
chr12,31459941,31460376,10nM,strong,0,0,0
chr12,31749258,31749644,10nM,strong,0,0,0
chr12,31760050,31760478,10nM,strong,0,1,0
chr12,31773434,31773810,10nM,strong,0,0,0
chr12,39443162,39443538,10nM,strong,0,0,0
chr12,42012384,42012575,10nM,strong,0,0,0
chr12,43796020,43796212,10nM,strong,0,0,0
chr12,45987677,45987976,10nM,strong,0,0,0
chr12,46201400,46201937,10nM,strong,0,0,1
chr12,46209225,46209611,10nM,strong,0,0,0
chr12,46219400,46219684,10nM,strong,0,0,0
chr12,46259159,46259391,10nM,strong,0,0,0
chr12,46456295,46456662,10nM,strong,0,0,0
chr12,46493730,46494122,10nM,strong,0,0,0
chr12,46508744,46509043,10nM,strong,0,0,0
chr12,47188826,47189136,10nM,strong,0,0,0
chr12,47946597,47946932,10nM,strong,0,0,0
chr12,48013300,48013523,10nM,strong,0,0,1
chr12,48021903,48022306,10nM,strong,0,0,0
chr12,48023607,48023833,10nM,strong,0,0,0
chr12,48024026,48024335,10nM,strong,0,1,0
chr12,48025972,48026178,10nM,strong,0,0,0
chr12,49187902,49188271,10nM,strong,0,0,0
chr12,49276403,49276720,10nM,strong,0,0,0
chr12,49804027,49804341,10nM,strong,0,0,0
chr12,50402623,50402832,10nM,strong,0,0,0
chr12,50765557,50765816,10nM,strong,0,0,0
chr12,51025788,51026184,10nM,strong,0,0,0
chr12,51823829,51824135,10nM,strong,0,0,0
chr12,51824292,51824682,10nM,strong,0,0,0
chr12,52086589,52086848,10nM,strong,0,0,0
chr12,52116235,52116514,10nM,strong,0,0,0
chr12,52119441,52119634,10nM,strong,0,0,0
chr12,52126581,52126874,10nM,strong,0,0,0
chr12,52147439,52147693,10nM,strong,0,0,0
chr12,52148684,52149437,10nM,strong,0,0,0
chr12,52203320,52203941,10nM,strong,0,0,0
chr12,52277784,52278047,10nM,strong,0,0,0
chr12,52344783,52345173,10nM,strong,0,0,0
chr12,52617366,52617728,10nM,strong,0,0,0
chr12,52895168,52895554,10nM,strong,0,0,0
chr12,52906642,52906896,10nM,strong,0,0,0
chr12,52966415,52966681,10nM,strong,0,0,1
chr12,52969855,52970289,10nM,strong,0,0,0
chr12,52971386,52971600,10nM,strong,0,0,0
chr12,52971871,52972378,10nM,strong,0,1,0
chr12,52972488,52972855,10nM,strong,0,1,1
chr12,53004236,53004530,10nM,strong,0,0,0
chr12,53825316,53825666,10nM,strong,0,0,0
chr12,53827271,53827675,10nM,strong,0,0,0
chr12,53977079,53977277,10nM,strong,0,0,0
chr12,53977903,53978335,10nM,strong,0,0,0
chr12,53983271,53983704,10nM,strong,0,0,0
chr12,53990287,53990650,10nM,strong,0,0,0
chr12,54038198,54038436,10nM,strong,0,0,0
chr12,54387677,54387925,10nM,strong,0,0,0
chr12,54892224,54892433,10nM,strong,0,0,0
chr12,54933522,54933737,10nM,strong,0,0,0
chr12,57088604,57088951,10nM,strong,0,0,0
chr12,57522182,57522522,10nM,strong,0,0,0
chr12,57917730,57917956,10nM,strong,0,0,0
chr12,57918114,57918436,10nM,strong,0,0,0
chr12,63086571,63086959,10nM,strong,0,0,0
chr12,64018008,64018277,10nM,strong,0,1,0
chr12,64018964,64019572,10nM,strong,0,0,0
chr12,64080336,64080521,10nM,strong,0,0,0
chr12,64081249,64081592,10nM,strong,0,0,0
chr12,64600304,64600534,10nM,strong,0,0,0
chr12,64600788,64601083,10nM,strong,0,0,1
chr12,64608302,64608501,10nM,strong,0,1,0
chr12,64611045,64611378,10nM,strong,0,0,0
chr12,64625410,64625655,10nM,strong,0,0,0
chr12,67275734,67275987,10nM,strong,0,0,0
chr12,67483753,67484251,10nM,strong,0,0,0
chr12,67545128,67545626,10nM,strong,0,0,0
chr12,68792834,68793026,10nM,strong,0,0,0
chr12,68793150,68793565,10nM,strong,0,0,0
chr12,68794375,68794664,10nM,strong,0,0,0
chr12,68804314,68804602,10nM,strong,0,0,0
chr12,69439743,69440513,10nM,strong,0,0,0
chr12,74871702,74872295,10nM,strong,0,0,0
chr12,74873187,74873487,10nM,strong,0,0,0
chr12,75706127,75706753,10nM,strong,0,0,0
chr12,75711252,75711477,10nM,strong,0,0,0
chr12,75712330,75712582,10nM,strong,0,0,0
chr12,76879632,76879952,10nM,strong,0,0,0
chr12,78101232,78101530,10nM,strong,0,0,0
chr12,79022824,79023461,10nM,strong,0,0,0
chr12,80477649,80477832,10nM,strong,0,0,0
chr12,80838071,80838323,10nM,strong,0,0,0
chr12,87440154,87440487,10nM,strong,0,0,0
chr12,88481119,88481330,10nM,strong,0,0,0
chr12,88684289,88685119,10nM,strong,0,0,0
chr12,89117627,89117810,10nM,strong,0,0,0
chr12,89422445,89422732,10nM,strong,0,0,0
chr12,89424904,89425376,10nM,strong,0,0,0
chr12,89463440,89463643,10nM,strong,0,0,0
chr12,89464423,89464675,10nM,strong,0,1,0
chr12,89464828,89465328,10nM,strong,0,0,0
chr12,89708074,89708299,10nM,strong,0,0,0
chr12,93374467,93374650,10nM,strong,0,0,0
chr12,93697817,93698291,10nM,strong,0,0,0
chr12,97500469,97500968,10nM,strong,0,0,0
chr12,97556410,97556620,10nM,strong,0,0,0
chr12,97567750,97568307,10nM,strong,0,0,0
chr12,97568677,97569116,10nM,strong,0,0,0
chr12,97572338,97572669,10nM,strong,0,0,0
chr12,97701928,97702220,10nM,strong,0,0,0
chr12,100952393,100953032,10nM,strong,0,0,0
chr12,101608451,101608672,10nM,strong,0,0,0
chr12,101696837,101697073,10nM,strong,0,0,0
chr12,101697193,101697877,10nM,strong,0,0,0
chr12,101698518,101698890,10nM,strong,0,0,0
chr12,101714017,101714241,10nM,strong,0,0,0
chr12,102563994,102564293,10nM,strong,0,0,0
chr12,103524393,103524944,10nM,strong,0,0,0
chr12,104656316,104656666,10nM,strong,0,0,0
chr12,106277021,106277366,10nM,strong,0,0,0
chr12,106277581,106277811,10nM,strong,0,0,0
chr12,106279205,106279726,10nM,strong,0,0,0
chr12,106987848,106988166,10nM,strong,0,0,0
chr12,109875491,109875731,10nM,strong,0,0,0
chr12,111403027,111403250,10nM,strong,0,0,0
chr12,112926427,112926825,10nM,strong,0,0,0
chr12,113221885,113222102,10nM,strong,0,0,0
chr12,115649325,115649508,10nM,strong,0,0,0
chr12,115650062,115650413,10nM,strong,0,0,0
chr12,115869034,115869428,10nM,strong,0,0,0
chr12,115870089,115870597,10nM,strong,0,0,0
chr12,115872125,115872559,10nM,strong,0,0,0
chr12,115956765,115957052,10nM,strong,0,0,0
chr12,116385840,116386257,10nM,strong,0,0,0
chr12,116390326,116390951,10nM,strong,0,0,0
chr12,116494208,116494564,10nM,strong,0,0,0
chr12,116495292,116495637,10nM,strong,0,0,0
chr12,116916298,116916534,10nM,strong,0,0,0
chr12,118370970,118371208,10nM,strong,0,0,0
chr12,119171151,119171602,10nM,strong,0,0,0
chr12,119172540,119172787,10nM,strong,0,0,0
chr12,119173147,119173505,10nM,strong,0,0,0
chr12,119178509,119178728,10nM,strong,0,0,0
chr12,119179741,119179972,10nM,strong,0,0,0
chr12,119479384,119479677,10nM,strong,0,0,0
chr12,121131798,121132422,10nM,strong,0,0,0
chr12,121171307,121171658,10nM,strong,0,1,0
chr12,121175929,121176307,10nM,strong,0,0,0
chr12,121202897,121203296,10nM,strong,0,0,0
chr12,121581469,121581714,10nM,strong,0,0,0
chr12,121748731,121749222,10nM,strong,0,0,0
chr12,122098079,122098616,10nM,strong,0,0,0
chr12,122803580,122804524,10nM,strong,0,1,1
chr12,122864535,122864772,10nM,strong,0,0,0
chr12,123062872,123063264,10nM,strong,0,0,0
chr12,123069690,123070262,10nM,strong,0,0,0
chr12,123445768,123446068,10nM,strong,0,1,0
chr12,124360379,124360562,10nM,strong,0,0,0
chr12,124393001,124393367,10nM,strong,0,0,0
chr12,124394205,124394488,10nM,strong,0,0,0
chr12,124518923,124519195,10nM,strong,0,0,0
chr12,124730616,124731163,10nM,strong,0,1,0
chr12,124742087,124742396,10nM,strong,0,0,0
chr12,124745786,124746185,10nM,strong,0,0,0
chr12,124838294,124838522,10nM,strong,0,0,0
chr12,124993891,124994226,10nM,strong,0,0,0
chr12,125049390,125049662,10nM,strong,0,0,0
chr12,131860740,131861204,10nM,strong,0,0,0
chr12,132622327,132622673,10nM,strong,0,0,0
chr13,20021498,20021752,10nM,strong,0,0,0
chr13,20505627,20505977,10nM,strong,0,0,0
chr13,22979070,22979388,10nM,strong,0,0,0
chr13,23488487,23488924,10nM,strong,0,0,0
chr13,23629566,23629888,10nM,strong,0,0,0
chr13,24148862,24149161,10nM,strong,0,0,0
chr13,24149648,24149928,10nM,strong,0,0,0
chr13,25652843,25653151,10nM,strong,0,0,0
chr13,25659091,25659623,10nM,strong,0,0,0
chr13,26983109,26983324,10nM,strong,0,0,0
chr13,27379847,27380126,10nM,strong,0,0,0
chr13,27425286,27425570,10nM,strong,0,0,0
chr13,28035136,28035414,10nM,strong,0,0,0
chr13,28442988,28443268,10nM,strong,0,0,0
chr13,28564240,28564519,10nM,strong,0,0,0
chr13,28568474,28568707,10nM,strong,0,0,0
chr13,29480219,29480476,10nM,strong,0,0,0
chr13,29483124,29483491,10nM,strong,0,0,0
chr13,29908877,29909299,10nM,strong,0,0,0
chr13,29918777,29919086,10nM,strong,0,0,0
chr13,29920119,29920473,10nM,strong,0,0,0
chr13,30108605,30108885,10nM,strong,0,0,0
chr13,30616866,30617090,10nM,strong,0,0,0
chr13,30742981,30743281,10nM,strong,0,0,0
chr13,30743553,30743927,10nM,strong,0,0,0
chr13,30832972,30833420,10nM,strong,0,0,0
chr13,32068254,32068588,10nM,strong,0,0,0
chr13,33090787,33091023,10nM,strong,0,0,0
chr13,33092340,33092528,10nM,strong,0,0,0
chr13,33116528,33116746,10nM,strong,0,0,0
chr13,33119948,33120279,10nM,strong,0,0,0
chr13,33345594,33346075,10nM,strong,0,0,0
chr13,33642697,33643097,10nM,strong,0,0,0
chr13,33648744,33649214,10nM,strong,0,1,0
chr13,33649535,33649816,10nM,strong,0,0,0
chr13,34749144,34749357,10nM,strong,0,0,0
chr13,35714508,35714749,10nM,strong,0,0,0
chr13,36130804,36131101,10nM,strong,0,0,0
chr13,36629642,36629962,10nM,strong,0,0,0
chr13,38636861,38637123,10nM,strong,0,0,0
chr13,38684434,38685212,10nM,strong,0,0,0
chr13,38686039,38686309,10nM,strong,0,0,0
chr13,39803296,39803583,10nM,strong,0,0,0
chr13,40665371,40665743,10nM,strong,0,0,0
chr13,40895670,40896110,10nM,strong,0,0,0
chr13,40975192,40975387,10nM,strong,0,0,0
chr13,40993791,40994205,10nM,strong,0,0,0
chr13,41016361,41016740,10nM,strong,0,1,0
chr13,41017090,41017532,10nM,strong,0,0,0
chr13,41025499,41025686,10nM,strong,0,0,0
chr13,41101863,41102243,10nM,strong,0,0,0
chr13,44268949,44269293,10nM,strong,0,0,0
chr13,44311072,44311455,10nM,strong,0,0,0
chr13,45368477,45368811,10nM,strong,0,0,0
chr13,46120182,46120753,10nM,strong,0,0,0
chr13,46121835,46122141,10nM,strong,0,0,0
chr13,46135218,46135493,10nM,strong,0,0,0
chr13,46143221,46143514,10nM,strong,0,0,0
chr13,46546426,46546629,10nM,strong,0,0,0
chr13,48001355,48001621,10nM,strong,0,0,0
chr13,49775360,49775717,10nM,strong,0,0,0
chr13,51907190,51907470,10nM,strong,0,0,0
chr13,51919593,51919908,10nM,strong,0,0,0
chr13,98293132,98293908,10nM,strong,0,0,0
chr13,98297817,98298243,10nM,strong,0,0,0
chr13,98300923,98301285,10nM,strong,0,0,0
chr13,98416436,98416712,10nM,strong,0,0,0
chr13,98419945,98420314,10nM,strong,0,0,0
chr13,98484902,98485085,10nM,strong,0,0,0
chr13,98650281,98650663,10nM,strong,0,0,0
chr13,106753301,106753626,10nM,strong,0,0,0
chr13,106860841,106861542,10nM,strong,0,1,0
chr13,106861875,106862174,10nM,strong,0,0,0
chr13,108919214,108919736,10nM,strong,0,0,0
chr13,109509608,109509843,10nM,strong,0,0,0
chr13,112968717,112969176,10nM,strong,0,0,0
chr13,113013489,113013713,10nM,strong,0,0,0
chr13,113325645,113325973,10nM,strong,0,0,0
chr13,113427935,113428210,10nM,strong,0,1,0
chr13,113863804,113864103,10nM,strong,0,0,0
chr13,113928592,113929019,10nM,strong,0,0,0
chr14,20633160,20633353,10nM,strong,0,0,0
chr14,22766709,22767094,10nM,strong,0,0,0
chr14,22886753,22887061,10nM,strong,0,0,0
chr14,23072135,23072479,10nM,strong,0,0,0
chr14,23640538,23641172,10nM,strong,0,0,0
chr14,23664665,23664890,10nM,strong,0,0,0
chr14,23665379,23665768,10nM,strong,0,0,0
chr14,31090340,31090657,10nM,strong,0,0,0
chr14,32509699,32510000,10nM,strong,0,0,0
chr14,33780946,33781967,10nM,strong,0,0,0
chr14,35334236,35334516,10nM,strong,0,0,0
chr14,35340836,35341134,10nM,strong,0,0,0
chr14,35403876,35404109,10nM,strong,0,0,0
chr14,36634325,36634688,10nM,strong,0,0,0
chr14,36656227,36656576,10nM,strong,0,0,0
chr14,36701016,36701463,10nM,strong,0,0,0
chr14,36856103,36856526,10nM,strong,0,0,0
chr14,37012732,37013040,10nM,strong,0,0,0
chr14,37013196,37013404,10nM,strong,0,0,0
chr14,37590433,37590632,10nM,strong,0,0,0
chr14,37650495,37651038,10nM,strong,0,0,0
chr14,43898230,43898504,10nM,strong,0,0,0
chr14,43901961,43902213,10nM,strong,0,0,0
chr14,44449673,44450023,10nM,strong,0,0,0
chr14,45891435,45891730,10nM,strong,0,0,0
chr14,45892534,45892923,10nM,strong,0,0,0
chr14,49999498,49999725,10nM,strong,0,0,0
chr14,50003768,50004083,10nM,strong,0,0,0
chr14,50004659,50004905,10nM,strong,0,0,1
chr14,50018354,50018731,10nM,strong,0,0,0
chr14,50040121,50040322,10nM,strong,0,0,0
chr14,50333180,50333405,10nM,strong,0,0,0
chr14,53103855,53104279,10nM,strong,0,0,1
chr14,53152158,53152382,10nM,strong,0,0,0
chr14,53231241,53231629,10nM,strong,0,0,0
chr14,53943496,53943879,10nM,strong,0,0,0
chr14,54651014,54651210,10nM,strong,0,0,0
chr14,55103318,55103706,10nM,strong,0,0,0
chr14,55271818,55272095,10nM,strong,0,0,0
chr14,55740379,55741165,10nM,strong,0,0,0
chr14,58171154,58171337,10nM,strong,0,0,0
chr14,58246949,58247176,10nM,strong,0,0,0
chr14,58299489,58299735,10nM,strong,0,0,0
chr14,59185010,59185300,10nM,strong,0,0,0
chr14,59361197,59361679,10nM,strong,0,0,0
chr14,60862411,60862633,10nM,strong,0,0,0
chr14,61485140,61485496,10nM,strong,0,0,0
chr14,61514127,61514492,10nM,strong,0,0,0
chr14,61515377,61515654,10nM,strong,0,0,0
chr14,61553748,61554112,10nM,strong,0,1,0
chr14,61559234,61559635,10nM,strong,0,0,1
chr14,61714045,61714393,10nM,strong,0,0,0
chr14,63547784,63548340,10nM,strong,0,1,0
chr14,63659862,63660071,10nM,strong,0,0,0
chr14,63677899,63678191,10nM,strong,0,1,0
chr14,64216004,64216256,10nM,strong,0,0,0
chr14,64234938,64235353,10nM,strong,0,0,0
chr14,64539240,64539442,10nM,strong,0,0,0
chr14,64961159,64961443,10nM,strong,0,0,0
chr14,65118079,65118831,10nM,strong,0,0,0
chr14,65256168,65256494,10nM,strong,0,0,0
chr14,67446199,67446539,10nM,strong,0,0,0
chr14,67461820,67462112,10nM,strong,0,0,0
chr14,67480064,67480434,10nM,strong,0,0,0
chr14,67533706,67534094,10nM,strong,0,0,0
chr14,68177701,68178179,10nM,strong,0,0,0
chr14,68255886,68256163,10nM,strong,0,0,0
chr14,68306673,68307344,10nM,strong,0,0,0
chr14,68309436,68309771,10nM,strong,0,0,0
chr14,68393441,68393922,10nM,strong,0,0,0
chr14,68458171,68458535,10nM,strong,0,0,1
chr14,68458939,68459430,10nM,strong,0,0,0
chr14,68468651,68468942,10nM,strong,0,0,0
chr14,68554053,68554429,10nM,strong,0,0,0
chr14,68569972,68570508,10nM,strong,0,0,0
chr14,68924547,68924829,10nM,strong,0,0,0
chr14,68944741,68945043,10nM,strong,0,1,0
chr14,68945842,68946280,10nM,strong,0,0,0
chr14,68977352,68977658,10nM,strong,0,0,0
chr14,69357604,69357889,10nM,strong,0,0,0
chr14,69457474,69457736,10nM,strong,0,1,0
chr14,71471759,71472011,10nM,strong,0,0,0
chr14,71475936,71476229,10nM,strong,0,0,0
chr14,71500631,71501083,10nM,strong,0,1,1
chr14,73602132,73602469,10nM,strong,0,1,0
chr14,73633798,73634127,10nM,strong,0,0,0
chr14,73756606,73756952,10nM,strong,0,0,0
chr14,73775622,73776002,10nM,strong,0,0,0
chr14,73782559,73782911,10nM,strong,0,0,1
chr14,73784741,73785090,10nM,strong,0,0,0
chr14,74018988,74019208,10nM,strong,0,0,0
chr14,74302823,74303051,10nM,strong,0,0,0
chr14,74308752,74309110,10nM,strong,0,1,0
chr14,74922333,74922734,10nM,strong,0,0,0
chr14,75069386,75070022,10nM,strong,0,0,0
chr14,75255015,75255353,10nM,strong,0,0,0
chr14,75258598,75258920,10nM,strong,0,0,0
chr14,75259978,75260936,10nM,strong,0,0,0
chr14,75275262,75275571,10nM,strong,0,0,0
chr14,75283180,75283534,10nM,strong,0,0,0
chr14,75289863,75290258,10nM,strong,0,0,0
chr14,75392736,75393107,10nM,strong,0,0,0
chr14,75521284,75521774,10nM,strong,0,0,0
chr14,75535734,75536373,10nM,strong,0,0,0
chr14,75562046,75562471,10nM,strong,0,0,0
chr14,75566386,75566658,10nM,strong,0,0,0
chr14,76774727,76774922,10nM,strong,0,0,0
chr14,76900492,76900795,10nM,strong,0,0,0
chr14,76905049,76905410,10nM,strong,0,0,0
chr14,76919288,76919614,10nM,strong,0,0,0
chr14,76957573,76957825,10nM,strong,0,0,0
chr14,76976453,76976701,10nM,strong,0,0,0
chr14,76980486,76980864,10nM,strong,0,1,0
chr14,77004719,77005019,10nM,strong,0,0,0
chr14,77007430,77007720,10nM,strong,0,0,0
chr14,77099667,77100060,10nM,strong,0,0,0
chr14,77111194,77111609,10nM,strong,0,0,0
chr14,77374489,77374712,10nM,strong,0,0,0
chr14,77400162,77400689,10nM,strong,0,0,0
chr14,79413397,79413998,10nM,strong,0,0,0
chr14,85587290,85587677,10nM,strong,0,0,0
chr14,90503432,90504254,10nM,strong,0,1,0
chr14,90512205,90512713,10nM,strong,0,0,0
chr14,90513350,90513656,10nM,strong,0,0,0
chr14,90555834,90556146,10nM,strong,0,0,0
chr14,91088584,91088800,10nM,strong,0,0,0
chr14,91109340,91109523,10nM,strong,0,0,0
chr14,91126400,91126648,10nM,strong,0,0,1
chr14,91127541,91127832,10nM,strong,0,0,0
chr14,91173327,91173671,10nM,strong,0,0,0
chr14,91276376,91276795,10nM,strong,0,0,0
chr14,91280195,91280410,10nM,strong,0,0,0
chr14,91325928,91326739,10nM,strong,0,1,0
chr14,91382493,91382895,10nM,strong,0,0,0
chr14,91393021,91393428,10nM,strong,0,0,0
chr14,91394216,91394660,10nM,strong,0,0,0
chr14,91418074,91418588,10nM,strong,0,0,0
chr14,92963650,92964186,10nM,strong,0,0,0
chr14,92973911,92974446,10nM,strong,0,0,0
chr14,92985003,92985269,10nM,strong,0,0,0
chr14,92988109,92988389,10nM,strong,0,0,0
chr14,93005311,93005579,10nM,strong,0,0,0
chr14,93011624,93012101,10nM,strong,0,0,0
chr14,93017332,93017799,10nM,strong,0,0,0
chr14,93032554,93032833,10nM,strong,0,0,0
chr14,93033088,93033363,10nM,strong,0,0,0
chr14,93045071,93045515,10nM,strong,0,0,0
chr14,93959230,93959833,10nM,strong,0,0,0
chr14,94390672,94391079,10nM,strong,0,0,0
chr14,94450157,94450440,10nM,strong,0,0,0
chr14,94636705,94637126,10nM,strong,0,0,0
chr14,95056381,95057107,10nM,strong,0,0,0
chr14,95197688,95197937,10nM,strong,0,0,0
chr14,95273705,95274046,10nM,strong,0,0,0
chr14,95511633,95512208,10nM,strong,0,1,0
chr14,95516104,95516387,10nM,strong,0,0,0
chr14,95530474,95530784,10nM,strong,0,0,0
chr14,95616639,95616982,10nM,strong,0,0,0
chr14,96038893,96039141,10nM,strong,0,0,0
chr14,96039912,96040154,10nM,strong,0,0,0
chr14,96106062,96106361,10nM,strong,0,0,0
chr14,96106606,96106835,10nM,strong,0,0,0
chr14,96117440,96117739,10nM,strong,0,0,0
chr14,96148622,96148940,10nM,strong,0,0,0
chr14,96195629,96195812,10nM,strong,0,0,0
chr14,96263832,96264211,10nM,strong,0,0,0
chr14,96574344,96575593,10nM,strong,0,0,0
chr14,97499982,97500404,10nM,strong,0,0,0
chr14,98129805,98130128,10nM,strong,0,0,0
chr14,98130862,98131115,10nM,strong,0,0,0
chr14,98806492,98806930,10nM,strong,0,0,0
chr14,98826463,98826853,10nM,strong,0,0,0
chr14,98887046,98887264,10nM,strong,0,0,0
chr14,98891204,98891568,10nM,strong,0,0,0
chr14,98899464,98899860,10nM,strong,0,0,0
chr14,98903473,98904161,10nM,strong,0,0,0
chr14,98958103,98958326,10nM,strong,0,0,0
chr14,99004272,99004463,10nM,strong,0,0,0
chr14,99207508,99207832,10nM,strong,0,0,0
chr14,99578792,99579004,10nM,strong,0,0,0
chr14,99590636,99590907,10nM,strong,0,0,0
chr14,99964851,99965462,10nM,strong,0,0,0
chr14,100011723,100011982,10nM,strong,0,0,0
chr14,100012266,100012768,10nM,strong,0,0,0
chr14,100025314,100025567,10nM,strong,0,0,0
chr14,100091547,100091907,10nM,strong,0,0,0
chr14,100096418,100096945,10nM,strong,0,0,0
chr14,100137231,100137603,10nM,strong,0,0,0
chr14,100192727,100192914,10nM,strong,0,0,0
chr14,101408480,101408759,10nM,strong,0,0,0
chr14,101823780,101824017,10nM,strong,0,0,0
chr14,102726336,102726521,10nM,strong,0,1,0
chr14,102868390,102868648,10nM,strong,0,0,0
chr14,102873566,102873845,10nM,strong,0,0,0
chr14,103693370,103693943,10nM,strong,0,0,0
chr14,103737107,103737335,10nM,strong,0,0,1
chr14,103880013,103880292,10nM,strong,0,0,0
chr14,104345436,104345701,10nM,strong,0,0,0
chr14,104346196,104346523,10nM,strong,0,0,0
chr14,105032179,105032715,10nM,strong,1,0,0
chr14,105035673,105035859,10nM,strong,0,1,0
chr14,105050379,105050653,10nM,strong,0,0,0
chr14,105559378,105559760,10nM,strong,0,0,0
