"chrom","start","end","nearest_alu_subfamily","distance","set","dose","overlaps_alu"
"chr17",57085681,57085891,"AluY",1435,"SetB_v2_ER_H3K27ac_PROseq","100pM",FALSE
"chr17",57340599,57340912,"AluYj4",2123,"SetB_v2_ER_H3K27ac_PROseq","100pM",FALSE
"chr17",57342873,57343257,"AluSg",1572,"SetB_v2_ER_H3K27ac_PROseq","100pM",FALSE
"chr17",57357458,57358011,"AluSx1",1285,"SetB_v2_ER_H3K27ac_PROseq","100pM",FALSE
"chr17",57375796,57376110,"AluY",813,"SetB_v2_ER_H3K27ac_PROseq","100pM",FALSE
"chr17",57899844,57900129,"AluSq2",1763,"SetB_v2_ER_H3K27ac_PROseq","100pM",FALSE
"chr17",60345121,60345454,"FLAM_C",137,"SetB_v2_ER_H3K27ac_PROseq","100pM",FALSE
"chr17",60346863,60347328,"AluSz",0,"SetB_v2_ER_H3K27ac_PROseq","100pM",TRUE
"chr17",62804828,62805074,"AluSz",574,"SetB_v2_ER_H3K27ac_PROseq","100pM",FALSE
"chr17",66952262,66952635,"FRAM",798,"SetB_v2_ER_H3K27ac_PROseq","100pM",FALSE
"chr17",72617994,72618288,"AluY",688,"SetB_v2_ER_H3K27ac_PROseq","100pM",FALSE
"chr17",73612152,73612439,"AluSg",198,"SetB_v2_ER_H3K27ac_PROseq","100pM",FALSE
"chr17",74758337,74758579,"AluSx",1760,"SetB_v2_ER_H3K27ac_PROseq","100pM",FALSE
"chr17",74760670,74761005,"AluSx1",1543,"SetB_v2_ER_H3K27ac_PROseq","100pM",FALSE
"chr17",74769774,74770119,"FLAM_C",3013,"SetB_v2_ER_H3K27ac_PROseq","100pM",FALSE
"chr17",78421122,78421729,"AluJb",773,"SetB_v2_ER_H3K27ac_PROseq","100pM",FALSE
"chr17",79812973,79813275,"AluSx",7359,"SetB_v2_ER_H3K27ac_PROseq","100pM",FALSE
"chr17",80047261,80047554,"AluSx1",117,"SetB_v2_ER_H3K27ac_PROseq","100pM",FALSE
"chr17",82103782,82104202,"AluY",329,"SetB_v2_ER_H3K27ac_PROseq","100pM",FALSE
"chr17",82888973,82889362,"AluSz",2007,"SetB_v2_ER_H3K27ac_PROseq","100pM",FALSE
"chr18",109283,110082,"AluSq",2801,"SetB_v2_ER_H3K27ac_PROseq","100pM",FALSE
"chr18",111420,111710,"AluSq",1173,"SetB_v2_ER_H3K27ac_PROseq","100pM",FALSE
"chr18",3689111,3689511,"AluJo",584,"SetB_v2_ER_H3K27ac_PROseq","100pM",FALSE
"chr18",3722580,3722840,"AluJb",1207,"SetB_v2_ER_H3K27ac_PROseq","100pM",FALSE
"chr18",9757682,9758098,"AluJr",1088,"SetB_v2_ER_H3K27ac_PROseq","100pM",FALSE
"chr18",9804132,9804460,"AluJb",526,"SetB_v2_ER_H3K27ac_PROseq","100pM",FALSE
"chr18",13539841,13540261,"AluSz",1017,"SetB_v2_ER_H3K27ac_PROseq","100pM",FALSE
"chr18",23627308,23627625,"AluSz6",930,"SetB_v2_ER_H3K27ac_PROseq","100pM",FALSE
"chr18",23629437,23629838,"AluSz",156,"SetB_v2_ER_H3K27ac_PROseq","100pM",FALSE
"chr18",36099394,36099637,"AluJr",198,"SetB_v2_ER_H3K27ac_PROseq","100pM",FALSE
"chr18",44918093,44918324,"AluSc",1024,"SetB_v2_ER_H3K27ac_PROseq","100pM",FALSE
"chr18",45802671,45803007,"AluSz",130,"SetB_v2_ER_H3K27ac_PROseq","100pM",FALSE
"chr18",48123986,48124231,"AluSx1",3354,"SetB_v2_ER_H3K27ac_PROseq","100pM",FALSE
"chr18",59954341,59954553,"AluSq2",627,"SetB_v2_ER_H3K27ac_PROseq","100pM",FALSE
"chr18",63155693,63155916,"AluSx1",5512,"SetB_v2_ER_H3K27ac_PROseq","100pM",FALSE
"chr18",63225786,63226018,"AluJb",1322,"SetB_v2_ER_H3K27ac_PROseq","100pM",FALSE
"chr18",63241402,63241909,"AluJb",1115,"SetB_v2_ER_H3K27ac_PROseq","100pM",FALSE
"chr18",63257353,63257633,"AluSz",838,"SetB_v2_ER_H3K27ac_PROseq","100pM",FALSE
"chr18",63259557,63259809,"AluSx1",1976,"SetB_v2_ER_H3K27ac_PROseq","100pM",FALSE
"chr18",74242668,74243027,"AluSp",688,"SetB_v2_ER_H3K27ac_PROseq","100pM",FALSE
"chr18",76857589,76857870,"AluSx1",1108,"SetB_v2_ER_H3K27ac_PROseq","100pM",FALSE
"chr18",77054764,77055010,"AluY",2815,"SetB_v2_ER_H3K27ac_PROseq","100pM",FALSE
"chr18",78892885,78893138,"AluSx1",9570,"SetB_v2_ER_H3K27ac_PROseq","100pM",FALSE
"chr18",78893598,78893837,"AluSx1",10283,"SetB_v2_ER_H3K27ac_PROseq","100pM",FALSE
"chr19",1181596,1182175,"AluY",203,"SetB_v2_ER_H3K27ac_PROseq","100pM",FALSE
"chr19",1513158,1513601,"AluSx",454,"SetB_v2_ER_H3K27ac_PROseq","100pM",FALSE
"chr19",2525050,2525319,"AluSx1",497,"SetB_v2_ER_H3K27ac_PROseq","100pM",FALSE
"chr19",2576234,2576512,"AluJr",32,"SetB_v2_ER_H3K27ac_PROseq","100pM",FALSE
"chr19",2579163,2579491,"AluSx",791,"SetB_v2_ER_H3K27ac_PROseq","100pM",FALSE
"chr19",3390017,3390262,"AluSp",7,"SetB_v2_ER_H3K27ac_PROseq","100pM",FALSE
"chr19",15488585,15488995,"AluSq",181,"SetB_v2_ER_H3K27ac_PROseq","100pM",FALSE
"chr19",16463919,16464260,"AluY",546,"SetB_v2_ER_H3K27ac_PROseq","100pM",FALSE
"chr19",30698540,30698857,"AluSx",235,"SetB_v2_ER_H3K27ac_PROseq","100pM",FALSE
"chr19",35317459,35317816,"AluJo",66,"SetB_v2_ER_H3K27ac_PROseq","100pM",FALSE
"chr19",38298952,38299594,"AluJo",0,"SetB_v2_ER_H3K27ac_PROseq","100pM",TRUE
"chr19",38321623,38321938,"AluSx1",597,"SetB_v2_ER_H3K27ac_PROseq","100pM",FALSE
"chr19",38714471,38714781,"AluSz",434,"SetB_v2_ER_H3K27ac_PROseq","100pM",FALSE
"chr19",39130424,39130696,"FLAM_A",1218,"SetB_v2_ER_H3K27ac_PROseq","100pM",FALSE
"chr19",39150993,39151302,"FLAM_C",258,"SetB_v2_ER_H3K27ac_PROseq","100pM",FALSE
"chr19",40466100,40466439,"AluSq2",1642,"SetB_v2_ER_H3K27ac_PROseq","100pM",FALSE
"chr19",40920894,40921766,"AluSz6",1610,"SetB_v2_ER_H3K27ac_PROseq","100pM",FALSE
"chr19",47096130,47096335,"AluSz6",1887,"SetB_v2_ER_H3K27ac_PROseq","100pM",FALSE
"chr19",51807432,51807639,"AluSx1",5200,"SetB_v2_ER_H3K27ac_PROseq","100pM",FALSE
"chr2",10021771,10022006,"AluY",219,"SetB_v2_ER_H3K27ac_PROseq","100pM",FALSE
"chr2",10757270,10757876,"AluSx1",0,"SetB_v2_ER_H3K27ac_PROseq","100pM",TRUE
"chr2",11122365,11122677,"AluSz",2209,"SetB_v2_ER_H3K27ac_PROseq","100pM",FALSE
"chr2",11498009,11498224,"AluJb",0,"SetB_v2_ER_H3K27ac_PROseq","100pM",TRUE
"chr2",11498519,11498947,"AluJb",430,"SetB_v2_ER_H3K27ac_PROseq","100pM",FALSE
"chr2",11502573,11502808,"AluJb",53,"SetB_v2_ER_H3K27ac_PROseq","100pM",FALSE
"chr2",11512727,11513033,"AluSx1",1756,"SetB_v2_ER_H3K27ac_PROseq","100pM",FALSE
"chr2",11524501,11524695,"AluSz",528,"SetB_v2_ER_H3K27ac_PROseq","100pM",FALSE
"chr2",11530992,11531282,"AluSx1",255,"SetB_v2_ER_H3K27ac_PROseq","100pM",FALSE
"chr2",11532373,11532695,"AluSx1",505,"SetB_v2_ER_H3K27ac_PROseq","100pM",FALSE
"chr2",11539521,11539962,"AluJo",172,"SetB_v2_ER_H3K27ac_PROseq","100pM",FALSE
"chr2",11558668,11558930,"AluSq2",1489,"SetB_v2_ER_H3K27ac_PROseq","100pM",FALSE
"chr2",14178817,14179143,"AluSq2",951,"SetB_v2_ER_H3K27ac_PROseq","100pM",FALSE
"chr2",16019312,16019595,"AluSz",819,"SetB_v2_ER_H3K27ac_PROseq","100pM",FALSE
"chr2",20071656,20072071,"AluSq4",412,"SetB_v2_ER_H3K27ac_PROseq","100pM",FALSE
"chr2",35297474,35297758,"AluSx3",1745,"SetB_v2_ER_H3K27ac_PROseq","100pM",FALSE
"chr2",38096268,38096531,"AluYk4",1385,"SetB_v2_ER_H3K27ac_PROseq","100pM",FALSE
"chr2",41775778,41776071,"AluSp",816,"SetB_v2_ER_H3K27ac_PROseq","100pM",FALSE
"chr2",42342516,42342822,"AluY",1749,"SetB_v2_ER_H3K27ac_PROseq","100pM",FALSE
"chr2",43273649,43273842,"AluSq2",368,"SetB_v2_ER_H3K27ac_PROseq","100pM",FALSE
"chr2",45752562,45752883,"AluYa5",448,"SetB_v2_ER_H3K27ac_PROseq","100pM",FALSE
"chr2",45753439,45753688,"AluYa5",1325,"SetB_v2_ER_H3K27ac_PROseq","100pM",FALSE
"chr2",45820733,45820919,"AluY",3024,"SetB_v2_ER_H3K27ac_PROseq","100pM",FALSE
"chr2",62858299,62858681,"AluSp",1528,"SetB_v2_ER_H3K27ac_PROseq","100pM",FALSE
"chr2",64906877,64907343,"AluSx1",1755,"SetB_v2_ER_H3K27ac_PROseq","100pM",FALSE
"chr2",70616299,70616558,"AluSx",1302,"SetB_v2_ER_H3K27ac_PROseq","100pM",FALSE
"chr2",73431863,73432154,"AluJb",1459,"SetB_v2_ER_H3K27ac_PROseq","100pM",FALSE
"chr2",74845297,74845535,"AluJb",1123,"SetB_v2_ER_H3K27ac_PROseq","100pM",FALSE
"chr2",74897894,74898200,"AluJr",807,"SetB_v2_ER_H3K27ac_PROseq","100pM",FALSE
"chr2",85954621,85954889,"AluSx1",381,"SetB_v2_ER_H3K27ac_PROseq","100pM",FALSE
"chr2",85955053,85955320,"AluSz",296,"SetB_v2_ER_H3K27ac_PROseq","100pM",FALSE
"chr2",96964707,96964893,"AluSz",99,"SetB_v2_ER_H3K27ac_PROseq","100pM",FALSE
"chr2",99617911,99618222,"AluSx1",3,"SetB_v2_ER_H3K27ac_PROseq","100pM",FALSE
"chr2",100062005,100062198,"AluSq",771,"SetB_v2_ER_H3K27ac_PROseq","100pM",FALSE
"chr2",100066954,100067144,"AluSp",2865,"SetB_v2_ER_H3K27ac_PROseq","100pM",FALSE
"chr2",109472667,109473017,"AluSx1",1433,"SetB_v2_ER_H3K27ac_PROseq","100pM",FALSE
"chr2",111535441,111535716,"AluSz",232,"SetB_v2_ER_H3K27ac_PROseq","100pM",FALSE
"chr2",133505175,133505390,"AluSx1",5319,"SetB_v2_ER_H3K27ac_PROseq","100pM",FALSE
"chr2",134815623,134815906,"AluJo",0,"SetB_v2_ER_H3K27ac_PROseq","100pM",TRUE
"chr2",138435740,138436038,"AluY",971,"SetB_v2_ER_H3K27ac_PROseq","100pM",FALSE
"chr2",158723508,158723831,"AluSz",10190,"SetB_v2_ER_H3K27ac_PROseq","100pM",FALSE
"chr2",159099578,159099826,"AluJb",2455,"SetB_v2_ER_H3K27ac_PROseq","100pM",FALSE
"chr2",159111320,159111845,"AluSx",393,"SetB_v2_ER_H3K27ac_PROseq","100pM",FALSE
"chr2",173985642,173985935,"AluSx",754,"SetB_v2_ER_H3K27ac_PROseq","100pM",FALSE
"chr2",176845700,176846013,"AluSx",7223,"SetB_v2_ER_H3K27ac_PROseq","100pM",FALSE
"chr2",177520007,177520275,"AluSq",1558,"SetB_v2_ER_H3K27ac_PROseq","100pM",FALSE
"chr2",179574338,179574556,"AluSx1",7124,"SetB_v2_ER_H3K27ac_PROseq","100pM",FALSE
"chr2",179580778,179580999,"AluSq",1846,"SetB_v2_ER_H3K27ac_PROseq","100pM",FALSE
"chr2",200747025,200747255,"AluJb",0,"SetB_v2_ER_H3K27ac_PROseq","100pM",TRUE
"chr2",200786324,200786714,"AluSg",133,"SetB_v2_ER_H3K27ac_PROseq","100pM",FALSE
"chr2",214378344,214378534,"AluSx",4759,"SetB_v2_ER_H3K27ac_PROseq","100pM",FALSE
"chr2",214378643,214379170,"AluSx",4123,"SetB_v2_ER_H3K27ac_PROseq","100pM",FALSE
"chr2",215966328,215966639,"AluSg",0,"SetB_v2_ER_H3K27ac_PROseq","100pM",TRUE
"chr2",215979710,215979943,"AluSp",244,"SetB_v2_ER_H3K27ac_PROseq","100pM",FALSE
"chr2",215982588,215982931,"AluSq2",229,"SetB_v2_ER_H3K27ac_PROseq","100pM",FALSE
"chr2",216551206,216551403,"AluJb",143,"SetB_v2_ER_H3K27ac_PROseq","100pM",FALSE
"chr2",217092642,217092905,"AluY",3624,"SetB_v2_ER_H3K27ac_PROseq","100pM",FALSE
"chr2",217388045,217388388,"AluSx",9,"SetB_v2_ER_H3K27ac_PROseq","100pM",FALSE
"chr2",219398932,219399217,"AluSx",271,"SetB_v2_ER_H3K27ac_PROseq","100pM",FALSE
"chr2",219400204,219400520,"AluSx1",834,"SetB_v2_ER_H3K27ac_PROseq","100pM",FALSE
"chr2",224331788,224332149,"AluY",0,"SetB_v2_ER_H3K27ac_PROseq","100pM",TRUE
"chr2",225615534,225615874,"AluSq2",1280,"SetB_v2_ER_H3K27ac_PROseq","100pM",FALSE
"chr2",225616449,225616641,"AluSq2",513,"SetB_v2_ER_H3K27ac_PROseq","100pM",FALSE
"chr2",231223053,231223335,"AluJb",830,"SetB_v2_ER_H3K27ac_PROseq","100pM",FALSE
"chr2",231706312,231706508,"AluSg",327,"SetB_v2_ER_H3K27ac_PROseq","100pM",FALSE
"chr2",236824887,236825105,"AluSx4",1862,"SetB_v2_ER_H3K27ac_PROseq","100pM",FALSE
"chr2",237025875,237026071,"AluSz",2619,"SetB_v2_ER_H3K27ac_PROseq","100pM",FALSE
"chr2",237041315,237041652,"AluSx",2288,"SetB_v2_ER_H3K27ac_PROseq","100pM",FALSE
"chr2",237496496,237496708,"AluJb",3029,"SetB_v2_ER_H3K27ac_PROseq","100pM",FALSE
"chr2",237510154,237510349,"AluJb",929,"SetB_v2_ER_H3K27ac_PROseq","100pM",FALSE
"chr2",237558992,237559354,"AluSz6",248,"SetB_v2_ER_H3K27ac_PROseq","100pM",FALSE
"chr2",239268282,239268762,"AluJb",2353,"SetB_v2_ER_H3K27ac_PROseq","100pM",FALSE
"chr2",240069918,240070349,"AluSz",30,"SetB_v2_ER_H3K27ac_PROseq","100pM",FALSE
"chr20",19130171,19130540,"AluSx3",1765,"SetB_v2_ER_H3K27ac_PROseq","100pM",FALSE
"chr20",32040759,32041074,"AluSx1",0,"SetB_v2_ER_H3K27ac_PROseq","100pM",TRUE
"chr20",34350219,34350474,"AluY",37,"SetB_v2_ER_H3K27ac_PROseq","100pM",FALSE
"chr20",36587342,36587583,"AluJb",200,"SetB_v2_ER_H3K27ac_PROseq","100pM",FALSE
"chr20",44714683,44714901,"AluSx",1218,"SetB_v2_ER_H3K27ac_PROseq","100pM",FALSE
"chr20",45340487,45340685,"AluJb",735,"SetB_v2_ER_H3K27ac_PROseq","100pM",FALSE
"chr20",47345188,47345573,"AluSx",0,"SetB_v2_ER_H3K27ac_PROseq","100pM",TRUE
"chr20",47352657,47352920,"AluSg",5755,"SetB_v2_ER_H3K27ac_PROseq","100pM",FALSE
"chr20",48075832,48076491,"AluSz",3892,"SetB_v2_ER_H3K27ac_PROseq","100pM",FALSE
"chr20",48158048,48158352,"AluSq2",1686,"SetB_v2_ER_H3K27ac_PROseq","100pM",FALSE
"chr20",48246437,48246685,"AluSz",659,"SetB_v2_ER_H3K27ac_PROseq","100pM",FALSE
"chr20",48572241,48572532,"AluSc",437,"SetB_v2_ER_H3K27ac_PROseq","100pM",FALSE
"chr20",48698252,48698442,"AluSc8",570,"SetB_v2_ER_H3K27ac_PROseq","100pM",FALSE
"chr20",48705400,48705644,"AluSx",547,"SetB_v2_ER_H3K27ac_PROseq","100pM",FALSE
"chr20",48864419,48865103,"AluSx",538,"SetB_v2_ER_H3K27ac_PROseq","100pM",FALSE
"chr20",50284784,50285056,"AluY",2154,"SetB_v2_ER_H3K27ac_PROseq","100pM",FALSE
"chr20",50414850,50415083,"AluJo",564,"SetB_v2_ER_H3K27ac_PROseq","100pM",FALSE
"chr20",50727404,50727972,"AluJo",921,"SetB_v2_ER_H3K27ac_PROseq","100pM",FALSE
"chr20",50764063,50764524,"AluSx",0,"SetB_v2_ER_H3K27ac_PROseq","100pM",TRUE
"chr20",50764063,50764524,"AluJb",0,"SetB_v2_ER_H3K27ac_PROseq","100pM",TRUE
"chr20",50764063,50764524,"AluSx",0,"SetB_v2_ER_H3K27ac_PROseq","100pM",TRUE
"chr20",50798764,50798967,"FLAM_C",236,"SetB_v2_ER_H3K27ac_PROseq","100pM",FALSE
"chr20",51715993,51716227,"AluJo",88,"SetB_v2_ER_H3K27ac_PROseq","100pM",FALSE
"chr20",53346230,53346564,"AluJb",2806,"SetB_v2_ER_H3K27ac_PROseq","100pM",FALSE
"chr20",53654839,53655065,"AluSx",0,"SetB_v2_ER_H3K27ac_PROseq","100pM",TRUE
"chr20",53661147,53661472,"AluSp",605,"SetB_v2_ER_H3K27ac_PROseq","100pM",FALSE
"chr20",53661823,53662111,"AluSp",0,"SetB_v2_ER_H3K27ac_PROseq","100pM",TRUE
"chr20",54123627,54124025,"AluSx1",471,"SetB_v2_ER_H3K27ac_PROseq","100pM",FALSE
"chr20",54149084,54149446,"AluSc",152,"SetB_v2_ER_H3K27ac_PROseq","100pM",FALSE
"chr20",56629295,56629516,"AluSx1",3426,"SetB_v2_ER_H3K27ac_PROseq","100pM",FALSE
"chr20",56735238,56735632,"AluSz",292,"SetB_v2_ER_H3K27ac_PROseq","100pM",FALSE
"chr20",56758763,56759156,"AluSz",140,"SetB_v2_ER_H3K27ac_PROseq","100pM",FALSE
"chr20",56890133,56890427,"AluSz",0,"SetB_v2_ER_H3K27ac_PROseq","100pM",TRUE
"chr20",58054873,58055128,"AluSq2",1530,"SetB_v2_ER_H3K27ac_PROseq","100pM",FALSE
"chr21",14863428,14863663,"AluJr",3140,"SetB_v2_ER_H3K27ac_PROseq","100pM",FALSE
"chr21",15132810,15133118,"AluJb",3962,"SetB_v2_ER_H3K27ac_PROseq","100pM",FALSE
"chr21",15199985,15200279,"AluY",1878,"SetB_v2_ER_H3K27ac_PROseq","100pM",FALSE
"chr21",15203710,15204047,"AluY",1259,"SetB_v2_ER_H3K27ac_PROseq","100pM",FALSE
"chr21",15204308,15204539,"AluY",1857,"SetB_v2_ER_H3K27ac_PROseq","100pM",FALSE
"chr21",15210150,15210632,"AluSq2",2581,"SetB_v2_ER_H3K27ac_PROseq","100pM",FALSE
"chr21",15586865,15587409,"AluSz",61,"SetB_v2_ER_H3K27ac_PROseq","100pM",FALSE
"chr21",17128383,17128614,"AluSp",1175,"SetB_v2_ER_H3K27ac_PROseq","100pM",FALSE
"chr21",19620840,19621098,"AluSz",1444,"SetB_v2_ER_H3K27ac_PROseq","100pM",FALSE
"chr21",21030330,21030602,"AluSc",403,"SetB_v2_ER_H3K27ac_PROseq","100pM",FALSE
"chr21",21315383,21315580,"AluSx1",946,"SetB_v2_ER_H3K27ac_PROseq","100pM",FALSE
"chr21",21921486,21921783,"AluYf1",6168,"SetB_v2_ER_H3K27ac_PROseq","100pM",FALSE
"chr21",29386225,29386428,"AluSz",80,"SetB_v2_ER_H3K27ac_PROseq","100pM",FALSE
"chr21",31529438,31529723,"AluY",221,"SetB_v2_ER_H3K27ac_PROseq","100pM",FALSE
"chr21",36188239,36188546,"AluJo",340,"SetB_v2_ER_H3K27ac_PROseq","100pM",FALSE
"chr21",36613105,36613291,"AluJb",543,"SetB_v2_ER_H3K27ac_PROseq","100pM",FALSE
"chr21",39524000,39524271,"AluY",615,"SetB_v2_ER_H3K27ac_PROseq","100pM",FALSE
"chr21",40318622,40318900,"AluSq",793,"SetB_v2_ER_H3K27ac_PROseq","100pM",FALSE
"chr21",40320901,40321243,"AluSq",1279,"SetB_v2_ER_H3K27ac_PROseq","100pM",FALSE
"chr21",40324491,40325052,"AluSq2",361,"SetB_v2_ER_H3K27ac_PROseq","100pM",FALSE
"chr21",41605565,41605876,"AluSx1",538,"SetB_v2_ER_H3K27ac_PROseq","100pM",FALSE
"chr21",42056662,42056848,"AluJb",1458,"SetB_v2_ER_H3K27ac_PROseq","100pM",FALSE
"chr21",42366430,42366945,"AluSx1",89,"SetB_v2_ER_H3K27ac_PROseq","100pM",FALSE
"chr21",42375512,42375751,"AluSx1",2934,"SetB_v2_ER_H3K27ac_PROseq","100pM",FALSE
"chr21",42376295,42376644,"AluJr",2064,"SetB_v2_ER_H3K27ac_PROseq","100pM",FALSE
"chr21",45330210,45330582,"AluSq2",7342,"SetB_v2_ER_H3K27ac_PROseq","100pM",FALSE
"chr21",46294567,46294802,"AluSp",1911,"SetB_v2_ER_H3K27ac_PROseq","100pM",FALSE
"chr22",23192255,23192616,"AluJr",1021,"SetB_v2_ER_H3K27ac_PROseq","100pM",FALSE
"chr22",24526165,24526498,"AluSz6",581,"SetB_v2_ER_H3K27ac_PROseq","100pM",FALSE
"chr22",24532053,24532531,"AluY",0,"SetB_v2_ER_H3K27ac_PROseq","100pM",TRUE
"chr22",24532053,24532531,"AluSx1",0,"SetB_v2_ER_H3K27ac_PROseq","100pM",TRUE
"chr22",25400866,25401068,"AluY",305,"SetB_v2_ER_H3K27ac_PROseq","100pM",FALSE
"chr22",28790738,28790975,"AluSx4",0,"SetB_v2_ER_H3K27ac_PROseq","100pM",TRUE
"chr22",28822938,28823257,"AluSz6",367,"SetB_v2_ER_H3K27ac_PROseq","100pM",FALSE
"chr22",28823849,28824086,"AluSx",0,"SetB_v2_ER_H3K27ac_PROseq","100pM",TRUE
"chr22",29378143,29378427,"AluJb",0,"SetB_v2_ER_H3K27ac_PROseq","100pM",TRUE
"chr22",29517389,29517793,"AluSz",234,"SetB_v2_ER_H3K27ac_PROseq","100pM",FALSE
"chr22",29798810,29799080,"AluJb",711,"SetB_v2_ER_H3K27ac_PROseq","100pM",FALSE
"chr22",30291134,30291379,"AluSx1",7033,"SetB_v2_ER_H3K27ac_PROseq","100pM",FALSE
"chr22",30298382,30298574,"AluSq2",1112,"SetB_v2_ER_H3K27ac_PROseq","100pM",FALSE
"chr22",33540344,33540620,"AluJb",235,"SetB_v2_ER_H3K27ac_PROseq","100pM",FALSE
"chr22",33865273,33865472,"AluJb",361,"SetB_v2_ER_H3K27ac_PROseq","100pM",FALSE
"chr22",37189151,37189466,"AluJo",2084,"SetB_v2_ER_H3K27ac_PROseq","100pM",FALSE
"chr22",37196869,37197117,"AluSc8",3136,"SetB_v2_ER_H3K27ac_PROseq","100pM",FALSE
"chr22",37197779,37198037,"AluSc8",2216,"SetB_v2_ER_H3K27ac_PROseq","100pM",FALSE
"chr22",37570219,37570603,"AluSq2",1747,"SetB_v2_ER_H3K27ac_PROseq","100pM",FALSE
"chr22",38180934,38181217,"AluSz",1137,"SetB_v2_ER_H3K27ac_PROseq","100pM",FALSE
"chr22",39292901,39293176,"AluSx4",0,"SetB_v2_ER_H3K27ac_PROseq","100pM",TRUE
"chr22",40732743,40733046,"AluJr",160,"SetB_v2_ER_H3K27ac_PROseq","100pM",FALSE
"chr22",42734474,42734752,"AluSx1",179,"SetB_v2_ER_H3K27ac_PROseq","100pM",FALSE
"chr22",42800902,42801104,"AluSz",356,"SetB_v2_ER_H3K27ac_PROseq","100pM",FALSE
"chr22",44759757,44759964,"AluSg",1330,"SetB_v2_ER_H3K27ac_PROseq","100pM",FALSE
"chr22",46465836,46466066,"AluY",1476,"SetB_v2_ER_H3K27ac_PROseq","100pM",FALSE
"chr22",46491995,46492236,"AluSx",71,"SetB_v2_ER_H3K27ac_PROseq","100pM",FALSE
"chr22",48254416,48254643,"AluSq10",1062,"SetB_v2_ER_H3K27ac_PROseq","100pM",FALSE
"chr3",4750227,4750488,"FLAM_A",2194,"SetB_v2_ER_H3K27ac_PROseq","100pM",FALSE
"chr3",13476223,13476429,"AluSq2",623,"SetB_v2_ER_H3K27ac_PROseq","100pM",FALSE
"chr3",15292874,15293125,"AluSp",6,"SetB_v2_ER_H3K27ac_PROseq","100pM",FALSE
"chr3",30354581,30354817,"AluSz",18342,"SetB_v2_ER_H3K27ac_PROseq","100pM",FALSE
"chr3",30355177,30355675,"AluSz",18938,"SetB_v2_ER_H3K27ac_PROseq","100pM",FALSE
"chr3",46666621,46666969,"AluJb",2081,"SetB_v2_ER_H3K27ac_PROseq","100pM",FALSE
"chr3",47164281,47164510,"AluSx",703,"SetB_v2_ER_H3K27ac_PROseq","100pM",FALSE
"chr3",53145356,53145564,"AluSz",778,"SetB_v2_ER_H3K27ac_PROseq","100pM",FALSE
"chr3",61807771,61808141,"AluSx",5073,"SetB_v2_ER_H3K27ac_PROseq","100pM",FALSE
"chr3",63932840,63933222,"FLAM_C",1603,"SetB_v2_ER_H3K27ac_PROseq","100pM",FALSE
"chr3",64491416,64491654,"AluJr",2840,"SetB_v2_ER_H3K27ac_PROseq","100pM",FALSE
"chr3",64612845,64613645,"AluSc8",1746,"SetB_v2_ER_H3K27ac_PROseq","100pM",FALSE
"chr3",96193016,96193226,"AluSc",685,"SetB_v2_ER_H3K27ac_PROseq","100pM",FALSE
"chr3",100865058,100865312,"AluSx",1444,"SetB_v2_ER_H3K27ac_PROseq","100pM",FALSE
"chr3",102180811,102181020,"AluSc",2608,"SetB_v2_ER_H3K27ac_PROseq","100pM",FALSE
"chr3",107825657,107825937,"AluSq2",2953,"SetB_v2_ER_H3K27ac_PROseq","100pM",FALSE
"chr3",107826607,107826809,"AluSq2",2081,"SetB_v2_ER_H3K27ac_PROseq","100pM",FALSE
"chr3",107940801,107940988,"AluYm1",5545,"SetB_v2_ER_H3K27ac_PROseq","100pM",FALSE
"chr3",107986623,107986931,"AluJo",3716,"SetB_v2_ER_H3K27ac_PROseq","100pM",FALSE
"chr3",107999360,107999923,"AluY",0,"SetB_v2_ER_H3K27ac_PROseq","100pM",TRUE
"chr3",108000948,108001211,"Alu",873,"SetB_v2_ER_H3K27ac_PROseq","100pM",FALSE
"chr3",108006153,108006486,"AluJb",254,"SetB_v2_ER_H3K27ac_PROseq","100pM",FALSE
"chr3",120661269,120661586,"AluSx1",470,"SetB_v2_ER_H3K27ac_PROseq","100pM",FALSE
"chr3",123621992,123622210,"AluJr",1858,"SetB_v2_ER_H3K27ac_PROseq","100pM",FALSE
"chr3",133448706,133448937,"AluJb",661,"SetB_v2_ER_H3K27ac_PROseq","100pM",FALSE
"chr3",133453020,133453274,"FAM",903,"SetB_v2_ER_H3K27ac_PROseq","100pM",FALSE
"chr3",133456115,133456440,"AluJo",28,"SetB_v2_ER_H3K27ac_PROseq","100pM",FALSE
"chr3",133456776,133457241,"AluJo",6,"SetB_v2_ER_H3K27ac_PROseq","100pM",FALSE
"chr3",133461265,133461569,"AluJr",710,"SetB_v2_ER_H3K27ac_PROseq","100pM",FALSE
"chr3",141426959,141427151,"AluSq2",1343,"SetB_v2_ER_H3K27ac_PROseq","100pM",FALSE
"chr3",148734383,148734580,"AluYa5",1345,"SetB_v2_ER_H3K27ac_PROseq","100pM",FALSE
"chr3",150237577,150237870,"AluSq2",2452,"SetB_v2_ER_H3K27ac_PROseq","100pM",FALSE
"chr3",150238309,150238705,"AluSq2",1617,"SetB_v2_ER_H3K27ac_PROseq","100pM",FALSE
"chr3",150240790,150241099,"AluSq2",165,"SetB_v2_ER_H3K27ac_PROseq","100pM",FALSE
"chr3",150278829,150279099,"AluJo",606,"SetB_v2_ER_H3K27ac_PROseq","100pM",FALSE
